x,y,z
4.5,0.0,-0.0
4.436907784152009,0.5662345052526897,-0.28387686654061534
4.251764906960459,1.103180568153906,-0.5574936834904913
3.9565930041736466,1.5839808977484269,-0.8109612261833965
3.570199938752828,1.9864058989986522,-1.035118517223168
3.116464638022779,2.2946042986454622,-1.2218639280755035
2.622177091589198,2.500240806737092,-1.3644479930317777
2.1146456396152833,2.6029145892065157,-1.4577173524853124
1.6193059995614716,2.6098236356702698,-1.4983010087745119
1.1575654584181723,2.5347147906029295,-1.4847321628213992
0.7450914123457297,2.3962298274176903,-1.4175012280720027
0.3907083997505935,2.2158174442774685,-1.2990381056766582
0.09600645499293864,2.015423519271985,-1.133624361531387
-0.14430785980209912,1.8151931553865988,-0.9272384793309076
-0.34136086414970657,1.6314158715055622,-0.6873397825911158
-0.5104747709060596,1.4749199877189978,-0.4225988352621444
-0.6691160709155417,1.350076355213042,-0.14258406495627365
-0.834642385205427,1.25450969309981,0.14258406495627396
-1.0220807924610542,1.1795441134551878,0.42259883526214415
-1.2421671567860928,1.1113351159642353,0.6873397825911154
-1.4998494554393786,1.0325708502476805,0.9272384793309079
-1.793411194570645,0.9245677306848207,1.1336243615313872
-2.1143083967682927,0.7695453224827546,1.2990381056766576
-2.447741610022586,0.5528468224758174,1.4175012280720025
-2.7739101292193777,0.26487630176794774,1.4847321628213992
-3.0698265676682523,-0.09744831428565309,1.4983010087745119
-3.311512977941621,-0.5298795493055711,1.4577173524853124
-3.4763606000074208,-1.0207515711692956,1.3644479930317774
-3.545417933271334,-1.5516353972008707,1.221863928075504
-3.5053779401365124,-2.0986808940502706,1.035118517223168
-3.350064198646242,-2.6345196051759543,0.8109612261833962
-3.081264850462863,-3.130546136269985,0.5574936834904909
-2.708827358124147,-3.559357602698217,0.2838768665406146
-2.2499999999999987,-3.897114317029975,-9.64873589805982e-16
-1.728080426027862,-4.125592107950907,-0.28387686654061517
-1.1705000564975951,-4.233726704423891,-0.5574936834904914
-0.606528805527405,-4.218500502924381,-0.8109612261833956
-0.0648219986163143,-4.085086793048922,-1.0351185172231685
0.4289532952485552,-3.8462396958463327,-1.2218639280755033
0.8541835084182218,-3.5209923779063854,-1.3644479930317779
1.1968673383263366,-3.132794138512086,-1.4577173524853126
1.4505205681067816,-2.7072719499559215,-1.4983010087745119
1.6163446708012044,-2.2698384888349823,-1.4847321628213992
1.702650197676857,-1.8433830049418736,-1.4175012280720027
1.7235999970177014,-1.446272121794715,-1.2990381056766587
1.6974047395777065,-1.090855788587165,-1.1336243615313872
1.644157315241478,-0.7826223051389192,-0.9272384793309084
1.5835280209357991,-0.5200807555413264,-0.687339782591115
1.5325555633671137,-0.29537587426380896,-0.42259883526214237
1.5037584561209687,-0.09556666211323186,-0.14258406495627535
1.5037584561209687,0.09556666211323245,0.14258406495627426
1.5325555633671137,0.2953758742638096,0.42259883526214376
1.5835280209357994,0.5200807555413273,0.6873397825911163
1.644157315241478,0.7826223051389183,0.9272384793309076
1.6974047395777072,1.0908557885871666,1.1336243615313881
1.7235999970177007,1.4462721217947134,1.299038105676658
1.7026501976768555,1.8433830049418733,1.4175012280720025
1.6163446708012055,2.269838488834981,1.4847321628213992
1.450520568106781,2.7072719499559224,1.4983010087745119
1.196867338326338,3.132794138512085,1.4577173524853129
0.8541835084182207,3.520992377906387,1.3644479930317774
0.42895329524855697,3.846239695846332,1.221863928075504
-0.06482199861631593,4.085086793048922,1.0351185172231674
-0.6065288055274027,4.218500502924381,0.8109612261833965
-1.1705000564975967,4.2337267044238915,0.55749368349049
-1.7280804260278593,4.125592107950907,0.2838768665406176
-2.250000000000003,3.8971143170299722,-1.929747179611964e-15
-2.708827358124148,3.559357602698216,-0.28387686654061617
-3.0812648504628624,3.130546136269986,-0.5574936834904911
-3.350064198646242,2.6345196051759565,-0.8109612261833954
-3.505377940136514,2.0986808940502675,-1.0351185172231683
-3.5454179332713336,1.5516353972008687,-1.2218639280755048
-3.476360600007421,1.020751571169296,-1.3644479930317768
-3.3115129779416206,0.5298795493055726,-1.4577173524853124
-3.0698265676682515,0.09744831428565047,-1.498301008774512
-2.7739101292193764,-0.26487630176794874,-1.484732162821399
-2.447741610022587,-0.5528468224758164,-1.417501228072003
-2.1143083967682963,-0.7695453224827535,-1.299038105676659
-1.7934111945706432,-0.9245677306848206,-1.1336243615313857
-1.4998494554393793,-1.0325708502476807,-0.9272384793309087
-1.2421671567860935,-1.1113351159642348,-0.6873397825911153
-1.022080792461053,-1.1795441134551883,-0.4225988352621426
-0.8346423852054263,-1.2545096930998103,-0.14258406495627304
-0.6691160709155418,-1.350076355213042,0.14258406495627388
-0.5104747709060603,-1.4749199877189971,0.4225988352621434
-0.3413608641497054,-1.6314158715055636,0.6873397825911184
-0.14430785980209834,-1.8151931553865983,0.9272384793309072
0.09600645499293861,-2.0154235192719865,1.1336243615313881
0.3907083997505916,-2.2158174442774663,1.2990381056766567
0.7450914123457325,-2.396229827417694,1.417501228072004
1.1575654584181727,-2.5347147906029295,1.4847321628213992
1.619305999561469,-2.6098236356702675,1.498301008774512
2.11464563961528,-2.602914589206516,1.457717352485313
2.6221770915892,-2.5002408067370903,1.3644479930317777
3.11646463802278,-2.2946042986454627,1.2218639280755026
3.5701999387528263,-1.9864058989986524,1.0351185172231696
3.9565930041736506,-1.5839808977484242,0.8109612261833925
4.25176490696046,-1.1031805681539042,0.5574936834904902
4.436907784152008,-0.5662345052526897,0.28387686654061794
4.5,-2.204364238465236e-15,1.102182119232618e-15
