x,y,z
4.5,0.0,-0.0
4.1732366929159825,1.3706231046179422,-0.5574936834904913
3.2900130154664704,2.4223852617427655,-1.035118517223168
2.101617251660625,2.9513084757190287,-1.3644479930317777
0.9119531864426607,2.9328608414406636,-1.4983010087745119
-0.03981401878814573,2.509082191253508,-1.4175012280720027
-0.6599279401902103,1.9067365615604301,-1.133624361531387
-1.0093980244478367,1.3263335227664614,-0.6873397825911158
-1.241109379147926,0.8544413322480564,-0.14258406495627365
-1.497538771220106,0.43971705743259076,0.42259883526214415
-1.820003601662028,-0.05777404002027836,0.9272384793309079
-2.114308396768293,-0.7695453224827542,1.2990381056766576
-2.1903587556495605,-1.7225171644350714,1.4847321628213992
-1.8576475985199112,-2.792138237903214,1.4577173524853124
-1.0312764063461428,-3.730151431392895,1.221863928075504
0.2027884296496259,-4.2570530344251045,0.8109612261833962
1.5963138987336893,-4.178343468016612,0.2838768665406146
2.820394639672311,-3.471620122725863,-0.28387686654061517
3.5853218582449586,-2.304146448882681,-0.8109612261833956
3.7460441027222067,-0.9719641494771638,-1.2218639280755033
3.346886444162057,0.2127008926457925,-1.4577173524853126
2.586923000680289,1.0356477435766558,-1.4847321628213992
1.7235999970177018,1.446272121794714,-1.2990381056766587
0.9600355871678352,1.547282334008351,-0.9272384793309084
0.36796324339608805,1.5167651477450397,-0.42259883526214237
-0.11941321019627464,1.5020529173412647,0.14258406495627426
-0.6439395123827458,1.5373310930848825,0.6873397825911163
-1.32131833054082,1.524882641652076,1.1336243615313881
-2.153021908414591,1.2890210473240373,1.4175012280720025
-2.9959085876735494,0.6766557941988226,1.4983010087745119
-3.6067167402073204,-0.34439969111022106,1.3644479930317774
-3.742853682155485,-1.6380422193040285,1.0351185172231674
-3.2736127740710277,-2.928817439761627,0.55749368349049
-2.2499999999999925,-3.897114317029978,-1.929747179611964e-15
-0.8996239188449614,-4.2994405443795705,-0.5574936834904911
0.4528406666890221,-4.060427481046791,-1.0351185172231683
1.5050994885466968,-3.2957081668292503,-1.3644479930317768
2.08395540123089,-2.2562050472418393,-1.498301008774512
2.192835927202737,-1.2200611439294697,-1.417501228072003
1.9812462707310277,-0.3818539199083547,-1.1336243615313857
1.6533375368305803,0.21099757031841967,-0.6873397825911153
1.3605225893441997,0.6476115850932079,-0.14258406495627304
1.1295755278240172,1.077048090312449,0.4225988352621434
0.8599680144941921,1.60505637402863,0.9272384793309072
0.3907083997505937,2.215817444277466,1.2990381056766567
-0.3965642450307292,2.758164908011726,1.4847321628213992
-1.4892388456421406,3.0048391305490068,1.457717352485313
-2.714767696376062,2.7581872819157343,1.2218639280755026
-3.788110287894587,1.9529065855424235,0.8109612261833925
-4.416708538406003,0.7067233452907467,0.28387686654061794
-4.416708538406002,-0.7067233452907571,-0.28387686654061584
-3.788110287894588,-1.9529065855424181,-0.810961226183395
-2.7147676963760534,-2.7581872819157387,-1.2218639280755046
-1.4892388456421453,-3.0048391305490068,-1.4577173524853124
-0.3965642450307273,-2.758164908011724,-1.4847321628213987
0.39070839975059524,-2.215817444277467,-1.2990381056766578
0.8599680144941966,-1.6050563740286292,-0.9272384793309091
1.129575527824016,-1.0770480903124504,-0.4225988352621429
1.3605225893441992,-0.6476115850932097,0.14258406495627352
1.6533375368305787,-0.21099757031842156,0.6873397825911133
1.9812462707310294,0.38185391990835627,1.133624361531388
2.1928359272027387,1.2200611439294622,1.4175012280720023
2.0839554012308867,2.256205047241847,1.4983010087745119
1.5050994885467,3.2957081668292463,1.3644479930317777
0.4528406666890201,4.060427481046792,1.035118517223166
-0.8996239188449557,4.29944054437957,0.5574936834904956
-2.2500000000000155,3.897114317029965,-3.859494359223928e-15
-3.2736127740710272,2.9288174397616245,-0.5574936834904929
-3.7428536821554834,1.638042219304033,-1.0351185172231676
-3.6067167402073217,0.34439969111022556,-1.3644479930317766
-2.9959085876735476,-0.6766557941988295,-1.4983010087745119
-2.153021908414588,-1.289021047324037,-1.4175012280720014
-1.3213183305408203,-1.5248826416520782,-1.1336243615313897
-0.6439395123827477,-1.5373310930848814,-0.6873397825911159
-0.11941321019627112,-1.5020529173412647,-0.14258406495627113
0.36796324339608644,-1.5167651477450408,0.42259883526214526
0.9600355871678327,-1.5472823340083508,0.9272384793309068
1.7235999970176978,-1.4462721217947119,1.2990381056766562
2.5869230006802937,-1.035647743576656,1.4847321628213999
3.346886444162055,-0.21270089264579056,1.457717352485313
3.746044102722209,0.9719641494771561,1.221863928075503
3.585321858244955,2.3041464488826904,0.810961226183393
2.820394639672316,3.4716201227258594,0.28387686654061345
1.596313898733691,4.178343468016612,-0.28387686654061506
0.20278842964962357,4.257053034425105,-0.8109612261833943
-1.031276406346147,3.7301514313928896,-1.221863928075507
-1.8576475985199186,2.7921382379032105,-1.4577173524853122
-2.190358755649556,1.7225171644350723,-1.4847321628213987
-2.114308396768298,0.7695453224827578,-1.2990381056766607
-1.8200036016620225,0.05777404002027881,-0.9272384793309012
-1.4975387712201058,-0.43971705743259154,-0.4225988352621437
-1.2411093791479244,-0.8544413322480571,0.14258406495626746
-1.0093980244478378,-1.3263335227664586,0.6873397825911126
-0.6599279401902061,-1.9067365615604321,1.1336243615313872
-0.039814018788147734,-2.509082191253511,1.4175012280720036
0.911953186442659,-2.9328608414406596,1.498301008774512
2.1016172516606315,-2.9513084757190344,1.3644479930317737
3.2900130154664744,-2.422385261742763,1.0351185172231663
4.173236692915983,-1.3706231046179345,0.5574936834904962
4.5,-5.5109105961630896e-15,2.204364238465236e-15
